,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
1294,1294.0,256.0,Carry out subtraction problems involving two negative integers ,211.0,Adding and Subtracting Negative Numbers,C,\( (-6)-(-8)= \),\( 14 \),\( -14 \),\( 2 \),\( -2 \),795.0,2566.0,,1282.0,
1295,1295.0,579.0,Express one quantity as a percentage of another mentally,233.0,Percentages of an Amount,C,"I increase \( £ 200 \) by \( 50 \% \).
Then, I increase the new amount by \( 10 \% \).
What percentage of the original amount do I have now?",\( 155 \% \),\( 60 \% \),\( 165 \% \),\( 330 \% \),2160.0,,,,
1296,1296.0,471.0,Recognise cube numbers,245.0,"Squares, Cubes, etc",A,Which of these is a cube number?,\( 8 \),\( 15 \),\( 100 \),\( 3 \),,1884.0,2576.0,1884.0,
1297,1297.0,2548.0,"Identify and count the faces, vertices and edges of a 3D shape",175.0,Properties of Triangles,C,![An orange cube]() How many faces does this cube have?,\( 4 \),\( 12 \),\( 6 \),\( 8 \),,207.0,,450.0,
1298,1298.0,3175.0,For a given output find the input of a function machine,173.0,Other Sequences,C,"![Two arrows in a line, both pointing right. The first one has '- 3' in it, the second one has 'x 5' in it. ]() The rule above is used to generate a term-to-term sequence.
If the third term is \( 35 \), what is the first term?",\( 10 \),\( -10 \),\( 5 \),\( 1 \),1631.0,2377.0,,1240.0,
1299,1299.0,373.0,Convert fractions to percentages containing 1 decimal place,238.0,Converting between Fractions and Percentages,A,"Convert this fraction to a percentage
\(
\frac{27}{200}
\)",\( 13.5 \% \),\( 27 \% \),\( 54 \% \),This fraction does not convert to a percentage,,329.0,329.0,,
1300,1300.0,2232.0,Convert from days to seconds,209.0,Time,B,Which of the following would correctly calculate the number of seconds in \( 1 \) day?,\( 24 \times 60 \),\( 24 \times 60 \times 60 \),\( 12 \times 60 \),\( 12 \times 60 \times 60 \),1107.0,,,443.0,
1301,1301.0,222.0,Round numbers greater than 1 to three or more significant figures,215.0,Rounding to Significant Figures,A,What is \( \mathbf{2 . 5 0 6 7 1 0} \) rounded to three significant figures?,\( 2.51 \),\( 2.507 \),\( 2.50 \),\( 3.00 \),,539.0,1379.0,2392.0,
1302,1302.0,2866.0,Calculate the sector angle on a pie chart for a given group,109.0,Pie Chart,C,"A diver wants to make a pie chart of his trip. \begin{tabular}{|c|c|c|}
\hline & Frequency & Degrees \\
\hline Manta Ray & \( 16 \) & \( 180 \) \\
\hline Hammerhead & \( 4 \) & \( 45 \) \\
\hline Conger Eel & \( 12 \) & \( \mathrm{~F} \) \\
\hline
\end{tabular} Which one of these is a correct method for finding F?",\( 360-180+45 \),\( \frac{12}{20} \times 360 \),\( 360-180-45 \),\( \frac{360}{32} \),1392.0,924.0,,1307.0,
1303,1303.0,2432.0,Describe the properties of an isosceles triangle,175.0,Properties of Triangles,B,An isosceles triangle must have ...,no equal side lengths.,two sides of equal length and two equal angles.,one pair of parallel sides.,three equal angles.,2423.0,,114.0,1176.0,
1304,1304.0,2646.0,"Reflect an object or a point in a horizontal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object",92.0,Reflection,B,"The triangle is reflected in the dashed line.
What are the new coordinates of point \( P \) ? ![A set of axes: x-axis from -1 to 7, y-axis from -2 to 8. Three points are plotted and joined to make a triangle: (2, 4), (4, 4), (2, 7). Point (2, 4) is labelled with the letter ""P"". The line y=4 is shown with a blue dashed line.]()","\( (2,3) \)","\( (2,4) \)","\( (2,2) \)","\( (2,-4) \)",282.0,,282.0,2155.0,
1305,1305.0,902.0,"Given a positive y value, find an x value in a table of values for lines in the form y = mx + c",257.0,Plotting Lines from Tables of Values,B,"This is a part of the table of values for the equation
\[
y=6 x
\] \begin{tabular}{|l|l|}
\hline\( x \) & \(\bigstar\) \\
\hline\( y \) & \( 0 \) \\
\hline
\end{tabular} What should replace the star?",\( -6 \),\( 0 \),\( \frac{10}{6} \),There is no possible solution,481.0,,,49.0,
1306,1306.0,1382.0,"Given a midpoint and a coordinate work out the position of the other coordinate, where at least one value is negative and at least one is a non-integer",408.0,Midpoint Between Two Co-ordinates,B,"Here are two points and their midpoint.
What should replace the triangle? ![The image is a set of axes with three points marked. One point is (1,7). The midpoint is (-1, 0.5). The third point is given as (star, triangle), so the triangle is the y value of the point.]()",\( \Delta=-7 \),\( \Delta=-6 \),\( \Delta=-6.5 \),\( \Delta=3.25 \),118.0,,2275.0,,
1307,1307.0,1414.0,Expand products of three binomials in the form (x + a)(x + b)(x + c),335.0,Expanding Triple Brackets and more,D,"Ori is expanding these three brackets:
\(
(x+2)(x-4)(x-7)
\)

He finds it helpful to split the first bracket and view the problem as follows:
\(
x(x-4)(x-7)+2(x-4)(x-7)
\)

He expands the brackets further. Before he simplifies, what are the terms than contain an \( x^{2} \) ?",\( \begin{array}{l}+7 x^{2} \\ +4 x^{2} \\ +2 x^{2}\end{array} \),\( \begin{array}{l}+7 x^{2} \\ -4 x^{2} \\ +2 x^{2}\end{array} \),\( -7 x^{2} \),\( \begin{array}{l}-7 x^{2} \\ -4 x^{2} \\ +2 x^{2}\end{array} \),583.0,,,,
1308,1308.0,102.0,Identify that a problem needs to be solved using multiplication,204.0,Mental Multiplication and Division,D,"Which of the following calculations would solve this problem?
Fred is monitoring the growth of his plant. The plant grew \( 7 \mathrm{~cm} \) every week for \( 35 \) weeks.
By how much did the plant grow in total?",\( 35 \div 7 \),\( 35-7 \),\( 35+7 \),\( 35 \times 7 \),2100.0,1972.0,1063.0,,
1309,1309.0,446.0,Divide proper fractions in the form: Fraction ÷ Integer,232.0,Dividing Fractions,C,"What fraction replaces the question mark? ![A bar split into 5 equal parts, with two shaded. One of the shaded parts is labelled with a question mark.]()",\( \frac{1}{2} \),\( \frac{1}{4} \),\( \frac{1}{5} \),\( \frac{1}{3} \),1184.0,,,,
1310,1310.0,325.0,Answer decimal problems that require the use of BIDMAS,33.0,BIDMAS,B,"Which calculation should you do first?
\(
((0.5 \div(0.2+0.4)-0.3) \times 0.6)
\)",\( 0.5 \div 0.2 \),\( 0.2+0.4 \),\( 0.4-0.3 \),\( 0.3 \times 0.6 \),1507.0,,,706.0,
1311,1311.0,3120.0,Insert brackets to make a calculation correct,33.0,BIDMAS,C,"\[
12 \times 6-1+2
\]
Where do the brackets need to go to make the answer equal \( 36 \) ?",\( 12 \times 6-(1+2) \),\( 12 \times(6-1+2) \),\( 12 \times(6-(1+2)) \),Does not need brackets,1054.0,2306.0,,706.0,
1312,1312.0,2972.0,Calculate the probability of three or more dependent events occurring without drawing a tree diagram,112.0,Tree Diagrams with Dependent Events,B,"There are \( 4 \) red balls and \( 3 \) yellow balls in a cup ![A cup with 4 red and 3 yellow balls in it. All of the balls are the same size.]() Kate picks out three balls at the same time.

She wants to work out the probability all the balls are red.

What is the denominator of the final unsimplified answer?",\( 7 \),\( 210 \),\( 343 \),\( 18 \),1255.0,,1794.0,1255.0,
1313,1313.0,3176.0,"For a given algebraic input, find the output of a function machine",649.0,Function Machines,A,Which of the following pairs of function machines are correct?,\( \begin{array}{l}a\rightarrow\times 3\rightarrow+4\rightarrow4+3 a \\ a\rightarrow+4\rightarrow\times 3\rightarrow3(4+a)\end{array} \),\( \begin{array}{l}a\rightarrow\times 3\rightarrow+4\rightarrow4+3 a \\ a\rightarrow \times 3\rightarrow+4\rightarrow3(4+a)\end{array} \),\( \begin{array}{l}a\rightarrow+4 \rightarrow\times 3\rightarrow4+3 a \\ a \rightarrow\times 3\rightarrow+4\rightarrow-3(4+a)\end{array} \),\( \begin{array}{l}a\rightarrow4 \rightarrow\times 3\rightarrow4+3 a \\ a\rightarrow+4\rightarrow\times 3\rightarrow3(4+a)\end{array} \),,77.0,77.0,77.0,
1314,1314.0,344.0,Identify common multiples of three or more numbers,220.0,Multiples and Lowest Common Multiple,B,"Which of the following numbers is a common multiple of \( 4,6 \) and \( 12 \) ?",\( 2 \),\( 12 \),\( 18 \),\( 20 \),710.0,,2110.0,2260.0,
1315,1315.0,261.0,Carry out missing number subtraction problems involving negative integers,212.0,Multiplying and Dividing Negative Numbers,B,\( \fbox{-5} \) x\( \hspace{0.2cm} \fbox{4} = \hspace{0.2cm} \fbox{-12} - \hspace{0.2cm}\fbox{ ? } \),\( -8 \),\( 8 \),\( -32 \),\( 32 \),2566.0,,974.0,,
1316,1316.0,567.0,"Multiplication, division and power law of indices with positive integer powers",247.0,Laws of Indices,D,"\(\frac{\left(5^{6}\right)^{4}}{5^{2}} \equiv 5^{n}\)

What is the value of \( n \) ?",\( 5 \),\( 8 \),\( 12 \),\( 22 \),,1885.0,2512.0,,
1317,1317.0,1505.0,Select the correct answer to an iteration question to the required degree of accuracy,69.0,Trial and Improvement and Iterative Methods,C,"\(
x_{n+1}=10-\frac{1}{x_{n}}
\)

Using a starting value of \( x_{1}=4 \), what is the solution to \( x=10-\frac{1}{x} \) to \( 2 \) decimal places?",\( 9.8989 \ldots \),\( 9.75 \),\( 9.90 \),\( 9.9 \),1248.0,201.0,,1529.0,
1318,1318.0,331.0,Identify factors of a number,219.0,Factors and Highest Common Factor,B,"\begin{tabular}{|c|c|c|}
      & Multiple of \( 4 \) & Not a multiple of \( 4 \) \\
\hline Factor of \( 60 \) & A & B \\
\hline Not a factor of \( 60 \) & C & D \\
\hline
\end{tabular} In which box should you place \( \mathbf{3 0} \) ?",A,B,C,D,,,,331.0,
1319,1319.0,1267.0,Form expressions from situations described in words,1081.0,Algebraic Proof,A,Which of these always produces consecutive numbers if \( n \) is a positive integer?,"\( n, n+1, n+2 \)","\( n, 2 n, 3 n \)","\( 3 n, 2 n, n \)","\( n, n+2, n+4 \)",,2494.0,2494.0,2494.0,
1320,1320.0,476.0,Recognise square roots,246.0,"Square Roots, Cube Roots, etc",C,Which of the following is the square root of \( 36 \) ?,\( 18 \),\( 1296 \),\( 6 \),\( 72 \),2248.0,1012.0,,2017.0,
1321,1321.0,313.0,Multiply two decimals together with a different number of decimal places,224.0,Multiplying and Dividing with Decimals,D,\( 0.32 \times 0.8= \),\( 0.4 \),\( 0.0256 \),\( 2.56 \),\( 0.256 \),1416.0,1708.0,1708.0,,
1322,1322.0,2867.0,"Given the sector angle on a pie chart, calculate the frequency of a group",109.0,Pie Chart,A,"The pie chart shows the favourite subjects of children at a school.

If \( 12 \) students chose Science, how many chose French? ![A pie chart split into four parts, labelled with school subjects. The part for Mathematics is 144 degrees, Science is 36 degrees, English is 72 degrees and French is 108 degrees.]()",\( 36 \),\( 108 \),\( 87 \),\( 45 \),,2331.0,,,
1323,1323.0,3513.0,Describe a term-to-term sequence,173.0,Other Sequences,D,"Which of the following term-to-term rule describes this sequence?
\[
2, \quad 5, \quad 14, \quad 41 \ldots
\]",To get the next term you add \( 3 \) to the previous term,To get the next term you double the previous term and add \( 1 \),To get the next term you square the previous term and add \( 1 \),To get the next term you multiply the previous term by \( 3 \) and subtract \( 1 \),108.0,108.0,108.0,,
1324,1324.0,700.0,"Given information about one part, work out other parts",241.0,Sharing in a Ratio,C,"Tom shares some money with his brother in the ratio \( 5: 4 \) If Tom gets \( £180 \), how much does his brother get?",\( £ 100 \),\( £ 80 \),\( £ 144 \),\( £ 720 \),624.0,624.0,,1646.0,
1325,1325.0,18.0,Write 3 digit numbers as words ,202.0,Place Value,B,"How do you write this number in words?
\( 107 \)",Ten seven,One hundred and seven,One hundred and seventy,Seventeen,1244.0,,1244.0,1244.0,
1326,1326.0,2971.0,Calculate the probability of two dependent events occurring without drawing a tree diagram,112.0,Tree Diagrams with Dependent Events,B,"There are \( 5 \) red balls and \( 4 \) yellow balls in a cup ![A cup with 5 red and 4 yellow balls in it. All of the balls are the same size.]() Kate picks a yellow ball out and does not replace it.

She then has a second pick.

What is the probability the second pick is a red ball?",\( \frac{5}{9} \),\( \frac{5}{8} \),\( \frac{4}{9} \),\( \frac{4}{8} \),164.0,,,,
1327,1327.0,1414.0,Expand products of three binomials in the form (x + a)(x + b)(x + c),335.0,Expanding Triple Brackets and more,D,"When Nadia expands these brackets, how many terms should she get after she simplifies?
\(
(p+8)(p+2)(p+1)
\)",\( 5 \),\( 8 \),\( 3 \),\( 4 \),,,2585.0,,
1328,1328.0,2758.0,Calculate the mean as an average from a list of data,102.0,"Averages (mean, median, mode) from a List of Data",D,"Without using a calculator, what is the mean of the following numbers?

\[
3,4,3,4,4
\]",\( 3 \),A little more than \( 4 \),\( 4 \),A little less than \( 4 \),836.0,,377.0,,
1329,1329.0,427.0,Add proper fractions with different denominators which do not share a common factor,230.0,Adding and Subtracting Fractions,A,"\(
\frac{1}{3}+\frac{1}{10}=\frac{\bigstar}{30}
\)
What should replace the star?",\( 13 \),\( 2 \),\( 4 \),\( 11 \),,907.0,907.0,907.0,
1330,1330.0,2762.0,Calculate the mode as an average from a list of data when there are two or more modes,102.0,"Averages (mean, median, mode) from a List of Data",A,"What is the mode of the following numbers?
\[
1,1,4,6,7,7
\]",\( 1 \) and \( 7 \),\( 7 \),\( 4 \),There is no mode,,375.0,1823.0,2069.0,
1331,1331.0,473.0,Calculate the square of a number,216.0,Estimation,B,Which is the best estimate for \( (4.2)^{2} \) ?,\( 25 \),\( 16 \),\( 8 \),\( 10 \),1988.0,,1072.0,,
1332,1332.0,1744.0,Find missing angles using angles on a straight line,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)",A,"![Two angles meeting on a straight line labelled n and 48 degrees, one angle further down the straight line labelled 30 degrees]() What is the size of angle \( n \) ?",\( 132^{\circ} \),\( 142^{\circ} \),\( 102^{\circ} \),\( 312^{\circ} \),,699.0,2117.0,2362.0,
1333,1333.0,3513.0,Describe a term-to-term sequence,173.0,Other Sequences,B,"Which of the following term-to-term rule describes this sequence? \( 2, \quad 9, \quad 11, \quad 20, \quad \ldots \)",To get the next term you add \( 7 \) to the previous term,To get the next term you add the previous two terms together,To get the next term you square the previous term and add \( 5 \),To get the next term you multiply the previous term by \( 5 \) and subtract \( 1 \),108.0,,108.0,108.0,
1334,1334.0,2357.0,"Given the name of a polygon, draw or identify a corresponding diagram",84.0,Properties of Polygons,D,Which of the following shapes is a hexagon?,"![An irregular, five sided shape]()","![A regular, five sided shape]()","![A regular, eight sided shape]()",None of these,2569.0,2569.0,2161.0,,
1335,1335.0,402.0,Express one quantity as a fraction of another,227.0,Simplifying Fractions,D,Write \( 16 \) over \( 28 \) as a fraction in its simplest terms.,\( \frac{16}{28} \),\( \frac{1}{13} \),\( \frac{4}{6} \),\( \frac{4}{7} \),29.0,2078.0,,,
1336,1336.0,1445.0,Manipulate both equations so that they are in a form to be added or subtracted,63.0,Simultaneous Equations,C,"Tom and Katie are discussing how to get this pair of simultaneous equations in a form where they can eliminate \( y \) \(( 1)\)  \(-2 x+6 y=4 \)
\( (2)\)  \( x+2 y=8 \) Tom says you need to multiply equation \( (2) \) by \( 3 \).

Katie says you need to multiply equation \( (1) \) by \( 2 \) and multiply equation \( (2) \) by \( 6 \).

Who is correct?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,2291.0,,,,
1337,1337.0,3316.0,Recognise and use efficient methods for mental multiplication,204.0,Mental Multiplication and Division,C,Tom and Katie are discussing ways to calculate \( 28 \times 15 \) mentally Tom does \( 28 \times 5 \) and then multiplies his answer by \( 3 \) Katie does \( 14 \times 15 \) and then doubles her answer Who would get the correct answer?,"Only
Tom","Only
Katie",Both Tom and Katie,Neither is correct,,,,1670.0,
1338,1338.0,415.0,Order fractions whose denominators are not multiples of the same number ,228.0,Ordering Fractions,B,Which fraction is closest to \( 1 \) ?,\( 1 \frac{1}{3} \),\( \frac{9}{10} \),\( \frac{4}{5} \),\( 1 \frac{1}{7} \),2030.0,,,,
1339,1339.0,1746.0,Use angles around a point to form and solve algebraic equations,181.0,"Basic Angle Facts (straight line, opposite, around a point, etc)",A,Which of the following equations is true based on the diagram? ![Angles around a point made up of two angles labelled: f and f-20](),\( 2 f-20=360 \),\( 2 f-20=180 \),\( f^{2}-20=360 \),\( f-20=f \),,2266.0,923.0,1897.0,
1340,1340.0,2580.0,"Given the area of a square, calculate a missing dimension",75.0,Area of Simple Shapes,B,"A square has an area of \( 100 \mathrm{~cm}^{2} \)
What is the length of each side of the square?",\( 25 \mathrm{~cm} \),\( 10 \mathrm{~cm} \),\( 50 \mathrm{~cm} \),\( 100 \mathrm{~cm} \),1678.0,,734.0,,
