,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
1503,1503.0,218.0,Round numbers to two decimal places,214.0,Rounding to Decimal Places,D,"Two different numbers are equal to \( 7.46 \) to two decimal places.
The numbers could be....","\( 7.4651 \)
and
\( 7.4559 \)","\( 7.4628 \)
and
\( 7.4528 \)","\( 7.463 \)
and
\( 6.461 \)","\( 7.4608 \)
and
\( 7.4551 \)",1402.0,1988.0,,,
1504,1504.0,483.0,Raise a positive integer to a positive integer power,247.0,Laws of Indices,B,Which of the following is a power of \( 4 \) ?,\( 44 \),\( 64 \),\( 400 \),\( 8 \),968.0,,968.0,968.0,
1505,1505.0,1903.0,Construct a triangle using Angle-Side-Angle,191.0,Construct Triangle,D,Which of the following best describes how to construct a triangle with side length \( 7 \mathrm{~cm} \) with angles of \( 40^{\degree} \) and \( 50^{\degree} \) either side?,"- Draw a line \( 7 \mathrm{~cm} \) long
- Place a protractor at one end of the line, measure \( 40^{\degree} \) and place a dot
- Draw a line \( 50 \mathrm{~cm} \) long that starts at the same end of the line and goes through the dot.
- Join up the end of this line with the other end of the \( 7 \mathrm{~cm} \) line.","- Draw a line \( 7 \mathrm{~cm} \) long
- Set the compass width to \( 40 \mathrm{~cm} \) and draw an arc from one end of the line
- Set the compass width to \( 50 \mathrm{~cm} \) and draw an arc from the other end of the line
- Join up the ends of the line to the intersection of the arcs with straight lines","- Draw a line \( 7 \mathrm{~cm} \) long
- Place a protractor at one end of the line, measure \( 40^{\degree} \) and place a dot
- Place a protractor at the same end of the line, measure \( 50^{\degree} \) and place a dot
- Draw straight lines through the end of the lines through the dots
- Where these lines cross completes the triangle","- Draw a line \( 7 \mathrm{~cm} \) long
- Place a protractor at one end of the line, measure \( 40^{\degree} \) and place a dot
- Place a protractor at the other end of the line, measure \( 50^{\degree} \) and place a dot
- Draw straight lines through the end of the lines through the dots
- Where these lines cross completes the triangle",,,796.0,,
1506,1506.0,1493.0,Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1 ,65.0,Quadratic Equations,D,Which option gives a correct substitution into the quadratic formula to solve the quadratic equation? \( 2 x^{2}-8 x+7=0 \),\( -8 \pm \frac{\sqrt{(-8)^{2}-4(2)(7)}}{2(2)} \),\( 8 \pm \frac{\sqrt{(-8)^{2}-4(2)(7)}}{2(2)} \),\( \frac{-8 \pm \sqrt{(-8)^{2}-4(2)(7)}}{2(2)} \),\( \frac{8 \pm \sqrt{(-8)^{2}-4(2)(7)}}{2(2)} \),1044.0,1044.0,1044.0,,
1507,1507.0,579.0,Express one quantity as a percentage of another mentally,233.0,Percentages of an Amount,D,What is \( 6 \) out of \( 25 \) as a percentage?,\( 12 \% \),\( 30 \% \),\( 62.5 \% \),\( 24 \% \),658.0,,1786.0,,
1508,1508.0,854.0,"Use the order of operations to carry out calculations involving addition, subtraction, multiplication, and/or division",33.0,BIDMAS,A,\( 3+6 \div 2+1= \),\( 7 \),\( 3 \),\( 5.5 \),\( 5 \),,15.0,1507.0,,
1509,1509.0,1484.0,"Solve linear equations with the variable appearing on both sides, involving positive fractions",64.0,Linear Equations,D,Find \( d \) in the following equation \( \frac{5 d-2}{3}=2 d-1 \),\( d=-1 \),\( d=\frac{5}{13} \),\( d=\frac{3}{13} \),\( d=1 \),1294.0,,,,
1510,1510.0,311.0,Multiply a decimal by an integer,224.0,Multiplying and Dividing with Decimals,C,"Work out:
\[
0.04 \times 21
\]",\( 8.4 \),\( 8.04 \),\( 0.84 \),\( 0.084 \),2350.0,2288.0,,1035.0,
1511,1511.0,3509.0,Read values from piecewise functions,1212.0,Other Graphs-Others,A,"Tom has correctly drawn the graph of the following function:
\(
y=\left\{\begin{array}{c}
P \text { for } 0 \leq x<Q \\
2.5 \text { for } 2 \leq x<4 \\
1 \text { for } 4 \leq x \leq 6
\end{array}\right.
\)

What are the values of \( P \) and Q? ![The graph is three separate horizontal lines. It goes from (0,3.5) to (2, 3.5), then (2, 2.5) to (4, 2.5) and the last section is from (4, 1) to (6, 1)]()",\( \begin{array}{c}P=3.5 \\ Q=2\end{array} \),\( \begin{array}{c}P=2 \\ Q=3.5\end{array} \),\( \begin{array}{l}P=0 \\ Q=2\end{array} \),\( \begin{array}{c}P=0 \\ Q=3.5\end{array} \),,11.0,,,
1512,1512.0,857.0,Use the order of operations to carry out calculations involving roots,33.0,BIDMAS,A,\( \sqrt{8^{2}}= \),\( 8 \),\( 64 \),\( 4 \),\( 16 \),,657.0,2316.0,2175.0,
1513,1513.0,414.0,Order fractions whose denominators are multiples of the same number ,228.0,Ordering Fractions,A,"In a bakery \( \frac{2}{5} \) of the cakes are chocolate, \( \frac{3}{8} \) of the cakes are vanilla and \( \frac{13}{40} \) are lemon.
Which flavour cake is there more of?",Chocolate,Vanilla,Lemon,There is the same amount of each.,,684.0,684.0,684.0,
1514,1514.0,575.0,Calculate percentage of an amount mentally where the percent is a multiple of 10,233.0,Percentages of an Amount,D,"Tom and Katie are arguing about working out percentages of amounts.

Tom says to find \( 30 \% \) you divide by \( 3 \).

Katie says to find \( 30 \% \) you divide by \( 100 \) and multiply by \( 3 \).

Who is correct?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,329.0,2092.0,329.0,,
1515,1515.0,2740.0,Given a situation sketch an appropriate displacement-time graph,58.0,Real Life Graphs,D,"John walks from home at a constant speed to a bench, stops for a rest, and then runs home at a constant speed. Which of the following displacement \( (d) \) time \( (t) \) graphs is most likely to illustrate John's journey?","![The graph has three sections.
The first section is a horizontal line, then a sloped line with negative gradient. The last section is a horizontal line.]()","![The graph has three sections.
The first section starts at (0, 0) and is a sloped line with steep, positive, uphill gradient, then a horizontal line. The third section is a sloped line with gentle, negative gradient that ends when it touches the horizontal axis.]()","![The graph has three sections.
The first section starts at (0, 0) and is a sloped line with positive, uphill gradient, then a horizontal line. The third section is another sloped line with a steeper positive gradient.]()","![The graph has three sections.
The first section starts at (0, 0) and is a sloped line with gentle, positive, uphill gradient, then a horizontal line. The third section is a sloped line with very steep negative gradient that ends when it touches the horizontal axis.]()",,601.0,211.0,,
1516,1516.0,2035.0,Complete multi-step conversions of length that use multiplication,195.0,Length Units,C,How many millimetres in \( 100 \) kilometres?,One hundred thousand,One million,One hundred million,One billion,205.0,526.0,,2333.0,
1517,1517.0,1276.0,Simplify algebraic expressions to maintain equivalence by collecting like terms involving non-linear variables,251.0,Simplifying Expressions by Collecting Like Terms,B,Which of the following is a correct simplification of: \( 4 x^{2}+2 x-x \),\( 5 x^{3} \),\( 4 x^{2}+x \),\( 4 x^{2}+3 x \),Cannot be simplified,,,2046.0,,
1518,1518.0,2456.0,Identify the net of a non-prism,85.0,Nets,C,Which is the correct net for this shape? ![A 3D image of a triangular prism](),![Net showing 3 rectangles and two triangles](),![\( \theta \)](),![Net showing four triangles](),![None of the above](),1783.0,690.0,,690.0,
1519,1519.0,1137.0,Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one,171.0,Linear Sequences (nth term),A,"Tom and Katie are discussing this sequence. ![3 consecutive patterns of a sequence are shown. The first pattern is a green triangle inside a square shape that is made from 4 separate red sticks. The second term is Pattern 1 but with 1 more green triangle and 3 more red sticks so that the 2 triangles are enclosed by squares made from red sticks. The third term is Pattern 2 but with 1 more green triangle and 3 more red sticks so that the 3 triangles are enclosed by squares made from red sticks.]() Tom says the number of triangles in the \( 6^{\text {th }} \) term will be 
double the number of triangles in the \( 3^{\text {rd }} \) term.

Katie says the number of sticks in the \( 6^{\text {th }} \) term will be 
double the number of sticks in the \( 3^{\text {rd }} \) term.

Who do you agree with?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,,,2386.0,,
1520,1520.0,1328.0,Identify vertical reflections in the form f(x) = for non-trigonometric functions,164.0,Transformations of functions in the form f(x),C,"What transformation maps the graph of
\(y=3 x-7\)
to the graph of
\(y=7-3 x\)","Reflection in the line
\[
y=x
\]","Reflection in the line
\[
y=-x
\]","Reflection in the
\[
x \text {-axis }
\]","Reflection in the
\[
y \text {-axis }
\]",47.0,1303.0,,594.0,
1521,1521.0,2612.0,"Calculate missing lengths of shapes by geometrical inference, where the lengths involve algebraic expressions",655.0,Missing Lengths,B,"What length replaces the \( \color{green}\bigstar \) ? ![A diagram showing a compound shape. It is an L shape rotated 90 degrees clockwise. The top full width is 3x+4, the partial width to the right is x+4. The left full height is 5, the partial height on the right is 3. There is a green star on the left partial width at the bottom of the diagram.]()",\( 3 \),\( 2 x \),\( 4 x+16 \),Not enough information,2504.0,,,1527.0,
1522,1522.0,2849.0,Interpret a bar chart,106.0,Block Graphs and Bar Charts,C,"![A bar chart with blue bars. The x-axis is labelled with fruits and the y-axis is titled ""Number of Children"" and its scale is from 0 to 60 in steps of 10. The bars represent the following numbers of children: Banana, 20; Apple, 40; Kiwi Fruits, 50; Orange, 30; Pineapple, 25.]() Which of the following statements is true?",Banana is the most popular fruit,Only pineapple is liked less than oranges,Kiwi is the most popular fruit,Apple is the third most popular fruit,1118.0,,,,
1523,1523.0,1443.0,Recognise if two linear expressions are in an appropriate form to be added or subtracted,63.0,Simultaneous Equations,C,"Tom and Katie are discussing whether simultaneous equations are in an appropriate form to be added or subtracted, or whether they need transforming first. Tom says these equations are in an appropriate form
\(
\begin{array}{l}
2 x-3 y=10 \\
5 x+3 y=18
\end{array}
\) Katie says these equations are in an appropriate form
\(
\begin{array}{l}
2 x-3 y=10 \\
2 x+y=4
\end{array}
\) Who is correct?",Only Tom,Only Katie,Both Tom and Katie,Neither is correct,1146.0,370.0,,,
1524,1524.0,3403.0,Given a situation sketch an appropriate non linear real life graph,58.0,Real Life Graphs,D,"\( p \) increases slowly at first, then quickly, then slowly again
Which of the following sketches best shows this?","![A graph with time on the horizontal axis and p on the vertical axis. The graph starts at the origin and curves right and upwards, gradually getting more steep as you move right.]()","![A graph with time on the horizontal axis and p on the vertical axis. The graph starts at the origin and curves right and upwards very steeply, then begins to level off.]()","![A graph with time on the horizontal axis and p on the vertical axis. The graph starts at the origin and curves right and upwards very steeply, then begins to level off slightly, then travels more steeply again.]()","![A graph with time on the horizontal axis and p on the vertical axis. The graph starts at the origin and curves right and upwards very steeply, then begins to level off slightly, then travels more steeply again.]()",,,601.0,,
1525,1525.0,1431.0,Factorise a quadratic expression in the form x² - bx - c,53.0,Factorising into a Double Bracket,B,"When \( x^{2}-x-12 \) is factorised, what will appear in the box below ![\( (x+3) \)]()",\( (x+9) \),\( (x-4) \),\( (x+4) \),\( (x-15) \),,,,2256.0,
1526,1526.0,427.0,Add proper fractions with different denominators which do not share a common factor,230.0,Adding and Subtracting Fractions,B,"The fractions in the two circles below add to give the fraction in the circle above.

What should replace the question mark? ![Two circles containing the fractions 3/5 and 2/7, both linked to a third circle above]()",\( \frac{11}{35} \),\( \frac{31}{35} \),\( \frac{5}{12} \),\( \frac{5}{35} \),234.0,,217.0,2234.0,
1527,1527.0,1662.0,Label angles using correct 3-letter notation (e.g. angle ADB),73.0,"Types, Naming and Estimating",C,Which of the following correctly describes the marked angle? ![An image of square ABCE and three triangles attached to it.  The marked angle is between the lines EG and GH.](),EGCE,HCE,\( \mathrm{EGH} \),CGE,33.0,1942.0,,1942.0,
1528,1528.0,1274.0,Simplify algebraic expressions to maintain equivalence by collecting like terms involving just two linear variables,251.0,Simplifying Expressions by Collecting Like Terms,A,"Simplify the following by collecting like terms.
\[
10 t-4 h-15 t+4 h
\]",\( -5 t \),\( 0-5 t \),\( 0 h-5 t \),\( h-5 t \),,2148.0,,528.0,
1529,1529.0,325.0,Answer decimal problems that require the use of BIDMAS,33.0,BIDMAS,C,\( 0.4-\frac{1}{5} \times 3= \),\( 0.2 \),\( 0.6 \),\( -0.2 \),\( 0.06 \),1510.0,1507.0,,,
1530,1530.0,1279.0,"Multiply algebraic terms, where both are linear versions of different letters (e.g. 4a x 2b)",50.0,Expanding Single Brackets,A,What is the answer to \( 4 c \times 5 d \) ?,\( 20 c d \),\( 45 c d \),\( 20 c d^{2} \),\( 9 c d \),,261.0,1172.0,2085.0,
1531,1531.0,2637.0,Solve length problems involving similar shapes where the missing length is the shorter one,90.0,Length Scale Factors in Similar Shapes,B,"These two shapes are similar (not drawn to scale).
What should replace the star? ![Two scalene triangles. The bigger one has sides 9 cm and 7.5 cm. On the smaller triangle, the side corresponding to the 9 cm is 6 cm, and the side corresponding to the 7.5 cm is marked with a star.]()",\( 3.75 \mathrm{~cm} \),\( 5 \mathrm{~cm} \),\( 4.5 \mathrm{~cm} \),Not enough information,1956.0,,912.0,2555.0,
1532,1532.0,88.0,Recognise and use efficient strategies for mental addition,203.0,Mental Addition and Subtraction,B,"This is how Ron calculates the answer to \( 46+28 \) mentally ![Cartoon picture of a boy's head with 2 thought bubbles:
First thought bubble says: ""46+20 is equal to 66""
Second thought bubble says: ""Then I am going to add on the 8.  66+8=74""]() Ron uses the same method to calculate \( 38+45 \). 
Which of the following shows how he would do this?",\( \begin{array}{c}38+5=43 \\ 43+40=83\end{array} \),\( \begin{array}{c}30+40=70 \\ 8+5=13 \\ 70+13=83\end{array} \),\( \begin{array}{c}38+40=78 \\ 78+5=83\end{array} \),\( \begin{array}{c}8+5=13 \\ 30+13=43 \\ 43+40=83\end{array} \),2438.0,,2438.0,2438.0,
1533,1533.0,1400.0,"Calculate the distance between two coordinates in 2D, where all the values are integers but at least one is negative",410.0,Distance Between Two Co-ordinates,A,"Natalie is working out the distance between these two points. She has worked out the lengths of the triangle.
What is the distance? ![The image is of two points (-7, -3) and (4,2) joined by a sloped straight line, and then a horizontal and vertical line to create a right-angled triangle. The horizontal line is marked 11 and the vertical line is marked 5.]()",\( \sqrt{146} \),\( 55 \),\( \sqrt{32} \),\( \sqrt{96} \),,1658.0,2316.0,2517.0,
1534,1534.0,198.0,Divide integers of 3 or more digits using long division,208.0,Written Division,A,"When using long-division to solve this problem, what digit should replace the rectangle to give the correct answer (quotient)? ![Division sum written out in Bus Stop format with dividend = 771, divisor = 3, the digits of the quotient are represented by a yellow star, a purple triangle and a blue rectangle.]()",\( 7 \),\( 2 \),\( 0 \),\( 1 \),,,339.0,,
